1488716564,nan,-1,20000,0,0
1488716567,140.602113,0,19999,0,1
1488716570,14.697313,1,19998,0,2
1488716584,14.697313,1,19998,0,3
1488716589,7.398477,20001,19998,0,4
1488716593,7.398477,20001,19998,0,5
1488716597,7.398477,20001,19998,0,6
1488716602,7.398477,20001,19998,0,7
1488716607,7.398477,20001,19998,0,8
1488716611,7.398477,20001,19998,0,9
1488716616,7.398477,20001,19998,0,10
1488716622,4.129292,20008,19998,0,11
1488716626,4.129292,20008,19998,0,12
1488716631,4.129292,20008,19998,0,13
1488716637,4.129292,20008,19998,0,14
1488716642,4.129292,20008,19998,0,15
1488716647,4.129292,20008,19998,0,16
1488716653,4.129292,20008,19998,0,17
1488716658,1.720080,20015,19998,0,18
1488716664,1.720080,20015,19998,0,19
1488716670,1.720080,20015,19998,0,20
1488716674,0.407667,20018,19998,0,21
1488716681,0.407667,20018,19998,0,22
1488716686,0.407667,20018,19998,0,23
1488716691,0.407667,20018,19998,0,24
1488716697,0.407667,20018,19998,0,25
1488716703,0.407667,20018,19998,0,26
1488716708,0.407667,20018,19998,0,27
1488716713,0.407667,20018,19998,0,28
1488716720,0.407667,20018,19998,0,29
1488716726,0.398022,20027,19998,0,30
1488716732,0.398022,20027,19998,0,31
1488716738,0.398022,20027,19998,0,32
1488716744,0.398022,20027,19998,0,33
1488716752,0.398008,20031,19998,0,34
1488716758,0.398008,20031,19998,0,35
1488716767,0.397961,20033,19998,0,36
1488716773,0.397947,20034,19998,0,37
1488716780,0.397941,20035,19998,0,38
1488716788,0.397941,20035,19998,0,39
1488716794,0.397941,20035,19998,0,40
1488716801,0.397941,20035,19998,0,41
1488716808,0.397941,20035,19998,0,42
1488716815,0.397941,20035,19998,0,43
1488716822,0.397941,20035,19998,0,44
1488716830,0.397941,20035,19998,0,45
1488716837,0.397941,20035,19998,0,46
1488716845,0.397941,20035,19998,0,47
1488716852,0.397941,20035,19998,0,48
1488716860,0.397941,20035,19998,0,49
1488716868,0.397941,20035,19998,0,50
1488716870,nan,-1,20000,0,0
1488716873,140.602113,0,19999,0,1
1488716876,14.697313,1,19998,0,2
1488716890,11.561341,20000,19998,0,3
