1490739742,nan,-1,20000,0,0
1490739745,0.090600,0,19999,0,1
1490739748,0.090600,0,19998,0,2
1490739752,0.090600,0,19998,0,3
1490739756,0.090600,0,19998,0,4
1490739760,0.074219,20002,19998,0,5
1490739764,0.074219,20002,19998,0,6
1490739768,0.074219,20002,19998,0,7
1490739773,0.074219,20002,19998,0,8
1490739777,0.074219,20002,19998,0,9
1490739781,0.074219,20002,19998,0,10
1490739785,0.074219,20002,19998,0,11
1490739789,0.074219,20002,19998,0,12
1490739794,0.074219,20002,19998,0,13
1490739798,0.074219,20002,19998,0,14
1490739803,0.074219,20002,19998,0,15
1490739807,0.074219,20002,19998,0,16
1490739812,0.074219,20002,19998,0,17
1490739816,0.074219,20002,19998,0,18
1490739820,0.074219,20002,19998,0,19
1490739825,0.072177,20017,19998,0,20
1490739830,0.072177,20017,19998,0,21
1490739835,0.068500,20019,19998,0,22
1490739839,0.068500,20019,19998,0,23
1490739844,0.068500,20019,19998,0,24
1490739849,0.068500,20019,19998,0,25
1490739854,0.068500,20019,19998,0,26
1490739858,0.068500,20019,19998,0,27
1490739864,0.068500,20019,19998,0,28
1490739868,0.068500,20019,19998,0,29
1490739874,0.068500,20019,19998,0,30
1490739879,0.068500,20019,19998,0,31
1490739884,0.068500,20019,19998,0,32
1490739889,0.068500,20019,19998,0,33
1490739894,0.068500,20019,19998,0,34
1490739899,0.068500,20019,19998,0,35
1490739904,0.068500,20019,19998,0,36
1490739910,0.068500,20019,19998,0,37
1490739915,0.068500,20019,19998,0,38
1490739920,0.068500,20019,19998,0,39
1490739925,0.068500,20019,19998,0,40
1490739931,0.068500,20019,19998,0,41
1490739936,0.068500,20019,19998,0,42
1490739942,0.068500,20019,19998,0,43
1490739947,0.068500,20019,19998,0,44
1490739952,0.068500,20019,19998,0,45
1490739958,0.068500,20019,19998,0,46
1490739964,0.068500,20019,19998,0,47
1490739969,0.068500,20019,19998,0,48
1490739975,0.068500,20019,19998,0,49
1490739981,0.068500,20019,19998,0,50
1490739986,0.068500,20019,19998,0,51
1490739992,0.068500,20019,19998,0,52
