0,57.0995151866
1,7.86319754129
2,7.86319754129
3,7.86319754129
4,7.86319754129
5,7.86319754129
6,0.767455963833
7,0.767455963833
8,0.767455963833
9,0.767455963833
10,0.767455963833
11,0.767455963833
12,0.767455963833
13,0.767455963833
14,0.767455963833
15,0.767455963833
16,0.767455963833
17,0.767455963833
18,0.767455963833
19,0.767455963833
20,0.767455963833
21,0.767455963833
22,0.767455963833
23,0.767455963833
24,0.767455963833
25,0.767455963833
26,0.767455963833
27,0.767455963833
28,0.767455963833
29,0.767455963833
30,0.767455963833
31,0.767455963833
32,0.767455963833
33,0.767455963833
34,0.767455963833
35,0.767455963833
36,0.767455963833
37,0.767455963833
38,0.767455963833
39,0.767455963833
40,0.767455963833
41,0.767455963833
42,0.767455963833
43,0.767455963833
44,0.767455963833
45,0.767455963833
46,0.767455963833
47,0.767455963833
48,0.767455963833
49,0.767455963833
0,20.5626921272
1,20.5626921272
2,4.37063414375
3,4.37063414375
4,4.37063414375
5,4.37063414375
6,4.37063414375
7,4.37063414375
8,4.37063414375
9,4.37063414375
10,4.37063414375
11,4.37063414375
12,4.37063414375
13,4.37063414375
14,4.37063414375
15,4.37063414375
16,4.37063414375
17,4.37063414375
18,4.37063414375
19,2.58308983756
20,2.58308983756
21,2.58308983756
22,2.58308983756
23,2.58308983756
24,2.58308983756
25,2.58308983756
26,2.58308983756
27,2.58308983756
28,2.58308983756
29,2.58308983756
30,2.58308983756
31,2.58308983756
32,2.58308983756
33,2.58308983756
34,2.58308983756
35,2.58308983756
36,2.58308983756
37,2.58308983756
38,2.58308983756
39,2.58308983756
40,2.58308983756
41,2.58308983756
42,2.58308983756
43,2.58308983756
44,2.58308983756
45,2.58308983756
46,2.58308983756
47,2.58308983756
48,2.58308983756
49,2.58308983756
0,84.4969207834
1,5.78520310405
2,5.78520310405
3,5.78520310405
4,5.78520310405
5,5.78520310405
6,5.78520310405
7,5.78520310405
8,5.78520310405
9,5.78520310405
10,5.78520310405
11,5.78520310405
12,5.78520310405
13,5.78520310405
14,5.78520310405
15,5.78520310405
16,5.78520310405
17,5.78520310405
18,5.78520310405
19,5.78520310405
20,5.78520310405
21,4.56300792772
22,4.56300792772
23,4.56300792772
24,4.56300792772
25,4.56300792772
26,4.56300792772
27,4.56300792772
28,4.56300792772
29,4.56300792772
30,4.56300792772
31,4.56300792772
32,4.56300792772
33,4.56300792772
34,4.56300792772
35,4.56300792772
36,4.56300792772
37,4.56300792772
38,4.56300792772
39,4.56300792772
40,4.56300792772
41,4.56300792772
42,4.56300792772
43,4.56300792772
44,4.56300792772
45,4.56300792772
46,4.56300792772
47,4.56300792772
48,4.56300792772
49,4.56300792772
0,6.77420587115
1,6.77420587115
2,6.77420587115
3,6.77420587115
4,6.77420587115
5,6.77420587115
6,6.77420587115
7,6.77420587115
8,6.77420587115
9,6.77420587115
10,6.77420587115
11,6.77420587115
12,6.77420587115
13,6.77420587115
14,6.77420587115
15,6.77420587115
16,6.77420587115
17,6.77420587115
18,6.77420587115
19,6.77420587115
20,6.77420587115
21,6.77420587115
22,6.77420587115
23,6.77420587115
24,6.77420587115
25,6.77420587115
26,6.77420587115
27,6.77420587115
28,2.08689514081
29,2.08689514081
30,2.08689514081
31,2.08689514081
32,2.08689514081
33,2.08689514081
34,2.08689514081
35,2.08689514081
36,2.08689514081
37,2.08689514081
38,2.08689514081
39,2.08689514081
40,2.08689514081
41,2.08689514081
42,2.08689514081
43,2.08689514081
44,2.08689514081
45,2.08689514081
46,2.08689514081
47,2.08689514081
48,2.08689514081
49,2.08689514081
0,67.9827122855
1,5.38944412639
2,5.38944412639
3,5.38944412639
4,5.38944412639
5,5.38944412639
6,5.38944412639
7,5.38944412639
8,5.38944412639
9,5.38944412639
10,5.38944412639
11,5.38944412639
12,5.38944412639
13,5.38944412639
14,5.38944412639
15,5.38944412639
16,5.38944412639
17,1.36671321281
18,1.36671321281
19,0.618187084086
20,0.618187084086
21,0.618187084086
22,0.618187084086
23,0.618187084086
24,0.618187084086
25,0.618187084086
26,0.618187084086
27,0.618187084086
28,0.618187084086
29,0.618187084086
30,0.618187084086
31,0.618187084086
32,0.618187084086
33,0.618187084086
34,0.618187084086
35,0.618187084086
36,0.618187084086
37,0.618187084086
38,0.618187084086
39,0.618187084086
40,0.618187084086
41,0.618187084086
42,0.618187084086
43,0.618187084086
44,0.618187084086
45,0.618187084086
46,0.618187084086
47,0.618187084086
48,0.618187084086
49,0.618187084086
0,17.1400444015
1,16.6711023102
2,14.341552622
3,14.341552622
4,14.341552622
5,14.341552622
6,14.341552622
7,14.341552622
8,13.7050116597
9,13.7050116597
10,13.7050116597
11,11.0542119862
12,11.0542119862
13,11.0542119862
14,11.0542119862
15,6.77262644057
16,6.77262644057
17,6.77262644057
18,6.77262644057
19,6.77262644057
20,6.77262644057
21,6.77262644057
22,6.77262644057
23,6.77262644057
24,6.77262644057
25,6.77262644057
26,6.77262644057
27,6.77262644057
28,6.77262644057
29,6.77262644057
30,6.77262644057
31,6.77262644057
32,6.77262644057
33,6.77262644057
34,6.77262644057
35,6.77262644057
36,6.77262644057
37,6.77262644057
38,6.77262644057
39,6.77262644057
40,6.77262644057
41,6.77262644057
42,6.77262644057
43,6.77262644057
44,6.77262644057
45,6.77262644057
46,6.77262644057
47,6.77262644057
48,6.77262644057
49,6.77262644057
0,18.8516070951
1,18.8516070951
2,17.3017840512
3,17.3017840512
4,17.3017840512
5,17.3017840512
6,17.3017840512
7,12.0650794981
8,12.0650794981
9,12.0650794981
10,4.4261425676
11,4.4261425676
12,4.4261425676
13,4.4261425676
14,4.4261425676
15,4.4261425676
16,4.4261425676
17,4.4261425676
18,4.4261425676
19,4.4261425676
20,4.4261425676
21,4.4261425676
22,4.4261425676
23,4.4261425676
24,4.4261425676
25,4.4261425676
26,4.4261425676
27,4.4261425676
28,4.4261425676
29,4.4261425676
30,4.4261425676
31,4.4261425676
32,4.4261425676
33,4.4261425676
34,4.4261425676
35,4.4261425676
36,4.4261425676
37,4.4261425676
38,4.4261425676
39,4.4261425676
40,4.4261425676
41,3.43537209957
42,3.43537209957
43,3.43537209957
44,3.43537209957
45,3.43537209957
46,3.43537209957
47,3.43537209957
48,3.43537209957
49,0.573235365298
0,57.0360860269
1,55.3246882647
2,50.3822775858
3,15.9652119254
4,15.9652119254
5,15.9652119254
6,12.4994601323
7,12.1124215428
8,12.1124215428
9,12.1124215428
10,12.1124215428
11,12.1124215428
12,12.1124215428
13,6.03362412245
14,2.34308359187
15,2.34308359187
16,2.34308359187
17,2.34308359187
18,2.34308359187
19,2.34308359187
20,2.34308359187
21,2.34308359187
22,2.34308359187
23,2.34308359187
24,2.34308359187
25,2.34308359187
26,2.34308359187
27,2.34308359187
28,2.34308359187
29,2.34308359187
30,2.34308359187
31,2.34308359187
32,2.34308359187
33,2.34308359187
34,2.34308359187
35,2.34308359187
36,2.34308359187
37,2.34308359187
38,2.34308359187
39,2.34308359187
40,2.34308359187
41,2.34308359187
42,2.34308359187
43,2.34308359187
44,2.34308359187
45,2.34308359187
46,2.34308359187
47,2.34308359187
48,2.34308359187
49,2.34308359187
0,25.8675130792
1,16.0262207959
2,1.1841275498
3,1.1841275498
4,1.1841275498
5,1.1841275498
6,1.1841275498
7,1.1841275498
8,1.1841275498
9,1.1841275498
10,1.1841275498
11,1.1841275498
12,1.1841275498
13,1.1841275498
14,1.1841275498
15,1.1841275498
16,1.1841275498
17,1.1841275498
18,1.1841275498
19,1.1841275498
20,1.1841275498
21,1.1841275498
22,1.1841275498
23,1.1841275498
24,1.1841275498
25,1.1841275498
26,1.1841275498
27,1.1841275498
28,1.1841275498
29,1.1841275498
30,1.1841275498
31,1.1841275498
32,1.1841275498
33,1.1841275498
34,1.1841275498
35,1.1841275498
36,1.1841275498
37,1.1841275498
38,1.1841275498
39,1.1841275498
40,1.1841275498
41,1.1841275498
42,1.1841275498
43,1.1841275498
44,1.1841275498
45,1.1841275498
46,1.1841275498
47,1.1841275498
48,1.1841275498
49,1.1841275498
0,48.4027952626
1,19.5829741485
2,19.5829741485
3,19.5829741485
4,14.1113625647
5,14.1113625647
6,14.1113625647
7,14.1113625647
8,9.99331713572
9,9.99331713572
10,9.99331713572
11,9.99331713572
12,9.99331713572
13,9.99331713572
14,9.99331713572
15,9.99331713572
16,9.99331713572
17,9.99331713572
18,9.99331713572
19,9.99331713572
20,9.99331713572
21,5.10030850013
22,5.10030850013
23,5.10030850013
24,5.10030850013
25,5.10030850013
26,5.10030850013
27,5.10030850013
28,5.10030850013
29,5.10030850013
30,5.10030850013
31,5.10030850013
32,5.10030850013
33,5.10030850013
34,5.10030850013
35,5.10030850013
36,5.10030850013
37,5.10030850013
38,5.10030850013
39,5.10030850013
40,5.10030850013
41,5.10030850013
42,5.10030850013
43,5.10030850013
44,5.10030850013
45,5.10030850013
46,5.10030850013
47,5.10030850013
48,5.10030850013
49,5.10030850013
0,53.3090862133
1,23.0513265775
2,23.0513265775
3,23.0513265775
4,23.0513265775
5,20.9259830009
6,20.9259830009
7,14.4254273238
8,14.4254273238
9,14.4254273238
10,14.4254273238
11,14.4254273238
12,14.4254273238
13,14.4254273238
14,14.4254273238
15,14.4254273238
16,14.4254273238
17,14.4254273238
18,14.4254273238
19,14.4254273238
20,14.4254273238
21,14.4254273238
22,8.15218266767
23,8.15218266767
24,8.15218266767
25,8.15218266767
26,8.15218266767
27,8.15218266767
28,8.15218266767
29,8.15218266767
30,8.15218266767
31,8.15218266767
32,8.15218266767
33,4.28048346288
34,4.28048346288
35,4.28048346288
36,4.28048346288
37,4.28048346288
38,4.28048346288
39,4.28048346288
40,4.28048346288
41,4.28048346288
42,4.28048346288
43,4.28048346288
44,4.28048346288
45,4.28048346288
46,2.34348278344
47,2.34348278344
48,2.34348278344
49,2.34348278344
0,47.5588892222
1,26.3382456237
2,22.4572104634
3,15.7787425146
4,15.7787425146
5,15.7787425146
6,15.7787425146
7,15.7787425146
8,15.7787425146
9,15.7787425146
10,15.7787425146
11,15.7787425146
12,15.7787425146
13,15.7787425146
14,15.7787425146
15,15.7787425146
16,15.7787425146
17,4.00988795576
18,4.00988795576
19,4.00988795576
20,4.00988795576
21,4.00988795576
22,4.00988795576
23,4.00988795576
24,4.00988795576
25,4.00988795576
26,4.00988795576
