0,-0.229822633952
1,-0.229822633952
2,-0.321513563335
3,-0.612009727092
4,-0.612009727092
5,-0.612009727092
6,-1.7393263507
7,-1.7393263507
8,-1.7393263507
9,-1.7393263507
10,-1.7393263507
11,-1.7393263507
12,-1.7393263507
13,-1.7393263507
14,-1.7393263507
15,-1.86433318265
16,-1.86433318265
17,-3.08047950853
18,-3.08047950853
19,-3.08047950853
20,-3.08047950853
21,-3.08047950853
22,-3.08047950853
23,-3.08047950853
24,-3.08047950853
25,-3.08047950853
26,-3.08047950853
27,-3.08047950853
28,-3.08047950853
29,-3.08047950853
30,-3.08047950853
31,-3.08047950853
32,-3.08047950853
33,-3.08047950853
34,-3.08047950853
35,-3.08047950853
36,-3.08047950853
37,-3.08047950853
38,-3.08047950853
39,-3.08047950853
40,-3.08047950853
41,-3.08047950853
42,-3.08047950853
43,-3.08047950853
44,-3.08047950853
45,-3.08047950853
46,-3.08047950853
47,-3.08047950853
48,-3.08047950853
49,-3.08047950853
0,-1.70343308079
1,-1.70343308079
2,-1.70343308079
3,-2.86773524404
4,-2.86773524404
5,-2.86773524404
6,-2.86773524404
7,-2.86773524404
8,-2.86773524404
9,-2.96366324585
10,-2.96366324585
11,-2.96366324585
12,-2.96366324585
13,-2.96366324585
14,-2.96366324585
15,-2.96366324585
16,-2.96366324585
17,-2.96366324585
18,-2.96366324585
19,-2.96366324585
20,-2.96366324585
21,-2.96366324585
22,-2.96366324585
23,-2.96366324585
24,-2.96366324585
25,-2.96366324585
26,-2.96366324585
27,-2.96366324585
28,-2.96366324585
29,-2.96366324585
30,-2.96366324585
31,-2.96366324585
32,-2.96366324585
33,-2.96366324585
34,-2.96366324585
35,-2.98698325803
36,-2.98698325803
37,-2.98698325803
38,-2.98698325803
39,-2.98698325803
40,-2.98698325803
41,-2.98698325803
42,-3.1015454309
43,-3.1015454309
44,-3.1015454309
45,-3.1015454309
46,-3.1015454309
47,-3.1015454309
48,-3.1015454309
49,-3.1015454309
0,-3.33923840166
1,-3.33923840166
2,-3.33923840166
3,-3.33923840166
4,-3.33923840166
5,-3.33923840166
6,-3.33923840166
7,-3.33923840166
8,-3.33923840166
9,-3.33923840166
10,-3.33923840166
11,-3.33923840166
12,-3.33923840166
13,-3.33923840166
14,-3.33923840166
15,-3.33923840166
16,-3.33923840166
17,-3.33923840166
18,-3.4433687218
19,-3.4433687218
20,-3.4433687218
21,-3.4433687218
22,-3.4433687218
23,-3.4433687218
24,-3.4433687218
25,-3.4433687218
26,-3.4433687218
27,-3.4433687218
28,-3.4433687218
29,-3.4433687218
30,-3.4433687218
31,-3.4433687218
32,-3.4433687218
33,-3.4433687218
34,-3.4433687218
35,-3.4433687218
36,-3.4433687218
37,-3.4433687218
38,-3.4433687218
39,-3.4433687218
40,-3.4433687218
41,-3.4433687218
42,-3.4433687218
43,-3.4433687218
44,-3.4433687218
45,-3.4433687218
46,-3.4433687218
47,-3.4433687218
48,-3.4433687218
49,-3.4433687218
0,-0.942890006932
1,-2.19900517882
2,-2.19900517882
3,-2.19900517882
4,-2.19900517882
5,-2.19900517882
6,-2.19900517882
7,-2.19900517882
8,-2.19900517882
9,-2.19900517882
10,-2.86222142959
11,-2.86222142959
12,-3.21168906967
13,-3.21168906967
14,-3.21168906967
15,-3.21168906967
16,-3.21168906967
17,-3.21168906967
18,-3.21168906967
19,-3.21168906967
20,-3.21168906967
21,-3.21168906967
22,-3.21168906967
23,-3.21168906967
24,-3.21168906967
25,-3.21168906967
26,-3.21168906967
27,-3.21168906967
28,-3.21168906967
29,-3.21168906967
30,-3.21168906967
31,-3.21168906967
32,-3.21168906967
33,-3.21168906967
34,-3.21168906967
35,-3.21168906967
36,-3.21168906967
37,-3.21168906967
38,-3.21168906967
39,-3.21168906967
40,-3.21168906967
41,-3.21168906967
42,-3.21168906967
43,-3.21168906967
44,-3.21168906967
45,-3.21168906967
46,-3.21168906967
47,-3.21168906967
48,-3.21168906967
49,-3.21168906967
0,-0.0574314963575
1,-0.0574314963575
2,-0.186196580807
3,-1.23910910862
4,-1.23910910862
5,-3.76715093518
6,-3.76715093518
7,-3.76715093518
8,-3.76715093518
9,-3.76715093518
10,-3.76715093518
11,-3.76715093518
12,-3.76715093518
13,-3.76715093518
14,-3.76715093518
15,-3.76715093518
16,-3.76715093518
17,-3.76715093518
18,-3.76715093518
19,-3.76715093518
20,-3.76715093518
21,-3.76715093518
22,-3.76715093518
23,-3.76715093518
24,-3.76715093518
25,-3.76715093518
26,-3.76715093518
27,-3.76715093518
28,-3.76715093518
29,-3.76715093518
30,-3.76715093518
31,-3.76715093518
32,-3.76715093518
33,-3.76715093518
34,-3.76715093518
35,-3.76715093518
36,-3.76715093518
37,-3.76715093518
38,-3.76715093518
39,-3.76715093518
40,-3.76715093518
