0,-0.067974
1,-0.611815
2,-0.965706
3,-0.965706
4,-3.567774
5,-3.567774
6,-3.567774
7,-3.567774
8,-3.567774
9,-3.567774
10,-3.567774
11,-3.567774
12,-3.567774
13,-3.567774
14,-3.567774
15,-3.571047
16,-3.571047
17,-3.571047
18,-3.571047
19,-3.571047
20,-3.571047
21,-3.571047
22,-3.571047
23,-3.571047
24,-3.571047
25,-3.571047
26,-3.571047
27,-3.571047
28,-3.571047
29,-3.571047
30,-3.571047
31,-3.571047
32,-3.571047
33,-3.587296
34,-3.587296
35,-3.587296
36,-3.587296
37,-3.587296
38,-3.587296
39,-3.587296
40,-3.587296
41,-3.587296
42,-3.587296
43,-3.587296
44,-3.587296
45,-3.587296
46,-3.587296
47,-3.587296
48,-3.587296
49,-3.587296
0,-0.067974
1,-0.355129
2,-0.604797
3,-2.287476
4,-2.287476
5,-2.287476
6,-2.287476
7,-2.287476
8,-2.287476
9,-2.287476
10,-2.287476
11,-2.287476
12,-2.287476
13,-2.287476
14,-2.287476
15,-2.681049
16,-2.681049
17,-2.681049
18,-2.681049
19,-2.681049
20,-2.681049
21,-3.098427
22,-3.098427
23,-3.098427
24,-3.098427
25,-3.188459
26,-3.188459
27,-3.188459
28,-3.188459
29,-3.188459
30,-3.188459
31,-3.188459
32,-3.188459
33,-3.188459
34,-3.188459
35,-3.471391
36,-3.471391
37,-3.471391
38,-3.471391
39,-3.471391
40,-3.471391
41,-3.471391
42,-3.471391
43,-3.471391
44,-3.471391
45,-3.471391
46,-3.471391
47,-3.471391
48,-3.471391
49,-3.471391
0,-0.067974
1,-3.10535
2,-3.10535
3,-3.10535
4,-3.10535
5,-3.10535
6,-3.10535
7,-3.10535
8,-3.196881
9,-3.196881
10,-3.196881
11,-3.196881
12,-3.196881
13,-3.196881
14,-3.196881
15,-3.196881
16,-3.196881
17,-3.196881
18,-3.196881
19,-3.640384
20,-3.640384
21,-3.640384
22,-3.640384
23,-3.678994
24,-3.678994
25,-3.678994
26,-3.678994
27,-3.678994
28,-3.678994
29,-3.691213
30,-3.691213
31,-3.691213
32,-3.691213
33,-3.691213
34,-3.691213
35,-3.691213
36,-3.691213
37,-3.800981
38,-3.800981
39,-3.800981
40,-3.800981
41,-3.800981
42,-3.800981
43,-3.800981
44,-3.800981
45,-3.800981
46,-3.800981
47,-3.800981
48,-3.800981
49,-3.800981
0,-0.067974
1,-3.025885
2,-3.025885
3,-3.025885
4,-3.025885
5,-3.025885
6,-3.025885
7,-3.025885
8,-3.025885
9,-3.025885
10,-3.025885
11,-3.025885
12,-3.025885
13,-3.025885
14,-3.025885
15,-3.051349
16,-3.051349
17,-3.051349
18,-3.051349
19,-3.051349
20,-3.051349
21,-3.051349
22,-3.051349
23,-3.051349
24,-3.051349
25,-3.051349
26,-3.051349
27,-3.051349
28,-3.051349
29,-3.051349
30,-3.051349
31,-3.051349
32,-3.051349
33,-3.051349
34,-3.051349
35,-3.195079
36,-3.195079
37,-3.195079
38,-3.195079
39,-3.195079
40,-3.195079
41,-3.195079
42,-3.195079
43,-3.195079
44,-3.195079
45,-3.314015
46,-3.314015
47,-3.314015
48,-3.314015
49,-3.314015
0,-0.067974
1,-1.720406
2,-1.720406
3,-2.377888
4,-2.377888
5,-2.377888
6,-2.377888
7,-3.493094
8,-3.493094
9,-3.493094
10,-3.493094
11,-3.493094
12,-3.493094
13,-3.493094
14,-3.493094
15,-3.493094
16,-3.493094
17,-3.493094
18,-3.493094
19,-3.493094
20,-3.493094
21,-3.493094
22,-3.493094
23,-3.493094
24,-3.493094
25,-3.493094
26,-3.493094
27,-3.493094
28,-3.493094
29,-3.493094
30,-3.493094
31,-3.493094
32,-3.493094
33,-3.493094
34,-3.493094
35,-3.493094
36,-3.493094
37,-3.493094
38,-3.493094
39,-3.493094
40,-3.493094
41,-3.493094
42,-3.493094
43,-3.555718
44,-3.555718
45,-3.555718
46,-3.555718
47,-3.555718
48,-3.555718
49,-3.555718
0,-0.067974
1,-2.76792
2,-2.76792
3,-2.76792
4,-2.76792
5,-2.76792
6,-2.76792
7,-3.587902
8,-3.587902
9,-3.587902
10,-3.587902
11,-3.587902
12,-3.587902
13,-3.587902
14,-3.587902
15,-3.587902
16,-3.587902
17,-3.587902
18,-3.587902
19,-3.587902
20,-3.587902
21,-3.587902
22,-3.587902
23,-3.587902
24,-3.587902
25,-3.587902
26,-3.587902
27,-3.712911
28,-3.712911
29,-3.712911
30,-3.712911
31,-3.712911
32,-3.712911
33,-3.712911
34,-3.712911
35,-3.712911
36,-3.762984
37,-3.762984
38,-3.762984
39,-3.762984
40,-3.762984
41,-3.762984
42,-3.762984
43,-3.777647
44,-3.777647
45,-3.777647
46,-3.777647
47,-3.777647
48,-3.777647
49,-3.777647
0,-0.067974
1,-1.603561
2,-1.603561
3,-2.881798
4,-2.881798
5,-2.881798
6,-2.881798
7,-2.881798
8,-2.881798
9,-2.881798
10,-2.881798
11,-2.881798
12,-2.881798
